id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
dogecoin,7,DOGE,Dogecoin,147165846383.7052000000000000,,61012431446.9162807111844194,2671704207.0791911535334149,0.4145828189499804,6.7814832955296968,0.4095482339686375,http://dogechain.info/chain/Dogecoin
usd-coin,8,USDC,USDC,41558271864.3827800000000000,,41524642998.0560549933160451,4727258120.7168078848148235,0.9991908020998451,-0.1334394499316415,0.9998552883368232,https://etherscan.io/token/0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
cardano,9,ADA,Cardano,35112728715.2777900000000000,45000000000.0000000000000000,40708934529.3023530002213577,1192970123.0433543595074881,1.1593782659104365,15.8572923704300750,1.0894295609189211,https://cardanoexplorer.com/
steth,10,STETH,Lido Staked ETH,9844099.5083301500000000,,38281528007.8887272047982952,283738.5696048947475613,3888.7790574947575793,6.8338359338837731,3868.0576573758672460,https://etherscan.io/token/0xae7ab96520de3a18e5e111b5eaab095312d7fe84
tron,11,TRX,TRON,86252824283.2544300000000000,,25346563995.1315895178143609,676631897.0037385946586820,0.2938635830856208,8.9888011714750863,0.2815353417872487,https://tronscan.org/#/
avalanche,12,AVAX,Avalanche,409685030.3568282000000000,715748719.0000000000000000,20539301265.4092071192584020,370385229.1537328143346613,50.1343709032274130,13.4822619283404702,47.6007000082988955,https://avascan.info/
chainlink,13,LINK,Chainlink,626849970.4527867000000000,,18043293717.1839867630934406,1155011208.2823713133469459,28.7840704597161303,29.0076140698949458,25.6031000002239944,https://etherscan.io/token/0x514910771af9ca656af840dff83e8264ecf986ca
shiba-inu,14,SHIB,Shiba Inu,589255623215219.5000000000000000,,17129144468.2849297736542796,539768456.3589975047813253,0.0000290691234728,8.3940965768581670,0.0000286114386821,https://etherscan.io/token/0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce
polkadot,15,DOT,Polkadot,1522267060.0000000000000000,,14212095184.6833593757666120,462349922.0481392133663072,9.3361378946762202,12.4384623202475419,9.0335202071329440,https://polkascan.io/polkadot
wrapped-bitcoin,16,WBTC,Wrapped Bitcoin,136236.2332860400000000,,13659329329.3017466431591278,89105094.6914417050300749,100262.0888719286501575,3.1691463551554285,100068.3730247801569731,https://etherscan.io/token/0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
stellar,17,XLM,Stellar,30171794740.2264630000000000,50001806812.0000000000000000,13281736115.4370242096514552,433569085.5486005361322609,0.4402037144223703,7.8751885308041946,0.4322228580122793,https://dashboard.stellar.org/
uniswap,18,UNI,Uniswap,600483073.7100000000000000,,11022776062.4492051737045094,478686847.0957139352274206,18.3565141883959152,20.1576398075177857,16.9637007653939045,https://etherscan.io/token/0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
bitcoin-cash,19,BCH,Bitcoin Cash,19800756.2500000000000000,21000000.0000000000000000,10990438925.3158562869135519,189303230.9953053419480218,555.0514731130966923,6.7117282279735828,544.5249193016067257,https://blockchair.com/bitcoin-cash/blocks
litecoin,20,LTC,Litecoin,75296162.0541093600000000,84000000.0000000000000000,9158074032.9529782234638641,585911459.4336620954001285,121.6273682896586305,11.1068784543164608,116.7407300532214708,http://explorer.litecoin.net/chain/Litecoin
unus-sed-leo,21,LEO,UNUS SED LEO,924539555.9000000000000000,,8876440111.6236422836237862,360512.5594244971357283,9.6009305983482824,6.1581864951023873,9.2661165324441529,https://eospark.com/account/bitfinexleo1
near-protocol,22,NEAR,NEAR Protocol,1217906155.0000000000000000,,8631741300.3874707610998630,163762153.2073054779256657,7.0873615877140146,10.6715073010057977,6.8196945453724154,https://explorer.nearprotocol.com/
internet-computer,23,ICP,Internet Computer,475590981.3440741300000000,,6513419459.3333280147239276,105407859.2746050031338752,13.6954225686232839,15.6835406207305050,12.8697302711005090,https://www.dfinityexplorer.org/#/
sp8de,24,SPX,Sp8de,7783756906.1800000000000000,,5691308350.3802729898155890,18978283.8845986465804711,0.7311775558999788,3.6628667077976381,0.7498025438700979,https://etherscan.io/token/0x05aaaa829afa407d83315cded1d45eb16025910c
multi-collateral-dai,25,DAI,Multi Collateral DAI,5365382702.6648720000000000,,5367680743.7526624992158186,19151746.5384806016069360,1.0004283088858972,-0.0025758575624690,1.0004813105674651,https://etherscan.io/token/0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359
aave,26,AAVE,Aave,15010786.3317303400000000,,5322681521.1584572239201431,554968392.9051011520586778,354.5904527271287313,31.6568169349469229,310.4961739556908923,https://etherscan.io/token/0x80fB784B7eD66730e8b1DBd9820aFD29931aab03
ethereum-classic,27,ETC,Ethereum Classic,149910888.6267105000000000,210700000.0000000000000000,5174566416.0784523601044182,286662187.1827704620529112,34.5176155213349165,16.1145646121644456,33.1449838424358313,http://gastracker.io/
vechain,28,VET,VeChain,80985041177.0000000000000000,86712634466.0000000000000000,5044662643.4753230262468568,118028697.8404598412764797,0.0622912894796184,15.0887879275472195,0.0588611855596341,https://explore.veforge.com/
crypto-com-coin,29,CRO,Crypto.com Coin,25263013692.0000000000000000,30263013692.0000000000000000,4852703234.7045664959636852,33723283.8222752014203850,0.1920872661459731,13.7198278628988866,0.1868634219508005,https://etherscan.io/token/0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b
fetch,30,FET,Artificial Superintelligence Alliance,2520000000.0000000000000000,2630547141.0000000000000000,4698655557.8129254080000000,166979130.9391263139743694,1.8645458562749704,9.7355320220087126,1.8067299900639984,https://etherscan.io/token/0x1d287cc25dad7ccaf76a26bc660c5f7c8e2a05bd
hedera-hashgraph,31,HBAR,Hedera Hashgraph,14832756028.0000000000000000,50000000000.0000000000000000,4568251384.3484349757770184,403923567.1613050375120708,0.3079839900100078,11.0568696379145760,0.2972729971891432,https://hash-hash.info/
filecoin,32,FIL,Filecoin,610812644.0000000000000000,,4243403855.9466032033735128,255942650.5999565353051193,6.9471447548269862,12.9010503342798586,6.6518247257348284,https://protocol.ai
algorand,33,ALGO,Algorand,8312522534.2961470000000000,10000000000.0000000000000000,3843159767.4605038213753545,200533077.1000437646978316,0.4623337562820717,13.6890452804819118,0.4463050403452482,https://algoexplorer.io/
monero,34,XMR,Monero,18446744.0737095500000000,,3763225959.2034462270047804,94555937.1109431540665411,204.0048880261111518,10.0837859419338050,196.5603048664927263,http://moneroblocks.info/
stacks,35,STX,Stacks,1504401080.8526400000000000,1818000000.0000000000000000,3676871270.5060771600659856,52026927.2153858326835802,2.4440764615923832,12.8326249949916064,2.3275033400949490,https://explorer.xinfin.network/
fantom,36,FTM,Fantom,2803634835.5265927000000000,3175000000.0000000000000000,3672501911.5658238409952913,183243979.4834663777820658,1.3099073620534595,16.5627812926939802,1.2346965259396128,https://etherscan.io/token/0x4e15361fd6b4bb609fa63c81a2be19d873717870
okb,37,OKB,OKB,60000000.0000000000000000,,3368120823.5229219600000000,123063.4508881871032830,56.1353470587153660,5.2192161561654194,55.0435606215062619,https://etherscan.io/token/0x75231f58b43240c9718dd58b4967c5114342a86c
the-graph,38,GRT,The Graph,9548531509.1654740000000000,,2808355153.7827178758033458,73920882.9676890606692184,0.2941138279836041,15.1941205731108483,0.2812483436882548,https://etherscan.io/token/0xc944e90c64b2c07662a292be6244bdf05cda44a7
theta,39,THETA,THETA,1000000000.0000000000000000,1000000000.0000000000000000,2710759052.7572367000000000,55573439.1497350898191996,2.7107590527572367,14.1063723457915293,2.5865339132475509,https://explorer.thetatoken.org/
cosmos,40,ATOM,Cosmos,248453201.0000000000000000,,2250411556.0569222021215772,178025247.4272697034819538,9.0576879146625372,15.3271940572603965,8.5902911253198752,https://www.mintscan.io/
thorchain,41,RUNE,THORChain,340770574.0000000000000000,,2234148417.2380913911691932,90367836.2207526713168793,6.5561659007508418,8.1448075028349785,6.3364273488832303,https://explorer.binance.org/asset/RUNE-B1A
injective-protocol,42,INJ,Injective,73005554.3300000000000000,100000000.0000000000000000,2194570261.6026161435611225,56343121.9281912348625695,30.0603191324691657,11.3975322322660451,28.8078809385318705,https://etherscan.io/token/0xe28b3b32b6c345a34ff64674606124dd5aceca30
mantra-dao,43,OM,MANTRA DAO,500205033.1781248500000000,888888888.0000000000000000,2076818093.5191690927883790,148912558.3692345757444925,4.1519336187479076,1.6252562876622194,4.2823832440445338,https://etherscan.io/token/0x3593d125a4f7849a1b059e64f4517a86dd60c95d
the-sandbox,44,SAND,The Sandbox,2430232126.2233224000000000,,1949943205.3865727400272152,229373162.1839352925774206,0.8023691170673734,18.3561736696602971,0.7651562580975605,https://etherscan.io/token/0x3845badAde8e6dFF049820680d1F14bD3903a5d0
gala,45,GALA,Gala,36519992060.2224900000000000,,1931869832.5355911070379760,153672380.5445399527975028,0.0528989663894199,15.0960721771550950,0.0510269796663152,https://ethplorer.io/es/address/0x15d4c048f83bd7e37d49ea4c83a07267ec4203da#chart=candlestick
lido-dao,46,LDO,Lido DAO,896366955.0711010000000000,,1809645212.1217660082160972,13625541.2565986151661339,2.0188664942230301,10.6884450716667013,1.9422479429992248,https://etherscan.io/token/0x5a98fcbea516cf06857215779fd812ca3bef1b32
maker,47,MKR,Maker,888906.1473143700000000,1005577.0000000000000000,1798103733.4755659500888757,89779667.0671784390678543,2022.8274254915797003,14.4026335614533574,1887.7977573131961267,https://etherscan.io/token/Maker
quant,48,QNT,Quant,12072738.0000000000000000,14881364.0000000000000000,1738704050.0068024117915392,23781705.2830686577576776,144.0190327999168384,7.7779440683985365,143.1381023511167357,https://etherscan.io/token/0x4a220e6096b25eadb88358cb44068a3248254675
eos,49,EOS,EOS,1533108523.2353000000000000,,1724050560.3715001244117526,166479846.1651859341731406,1.1245456758229075,9.5130002697263464,1.0893633641248452,https://bloks.io/
kucoin-token,50,KCS,KuCoin Token,120225681.1460797300000000,200000000.0000000000000000,1625976547.9981476689970739,2072508.6823174299933463,13.5243696063781199,5.9209439889056731,13.1158683662133090,https://etherscan.io/token/0xf34960d9d60be18cc1d5afc1a6f012a723a28811
raydium,51,RAY,Raydium,290912824.2632580000000000,,1620294454.8158017091933199,154527162.8095422047071084,5.5696907103329899,11.0888160425023964,5.4786289609889226,https://explorer.solana.com/address/4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R
flow,52,FLOW,Flow,1550566851.9342105000000000,,1589370161.9216408240479891,27725665.7205271513071719,1.0250252415360397,15.3126900740980919,0.9665862725988704,https://flowscan.org/
arweave,53,AR,Arweave,65652466.0000000000000000,66000000.0000000000000000,1568292599.7498206638581236,66050389.2227108203359201,23.8877942490358346,10.4307411719759246,23.3349393047263521,https://viewblock.io/arweave
iota,54,IOTA,IOTA,3554846536.0000000000000000,,1541924762.1517018623867720,66516428.5232587830742884,0.4337528347670145,17.8694556769271725,0.4020205359256277,https://thetangle.org/
tezos,55,XTZ,Tezos,1018064165.5280490000000000,,1541042579.4555844109953293,50715696.5381285117280136,1.5136988724637776,9.8025676425313021,1.4661555259929224,https://tzkt.io/
helium,56,HNT,Helium,174579202.3258144300000000,,1437344161.3635344612459573,10389955.2644408621021134,8.2331923975746067,4.2250158482407102,8.2884181610894509,https://explorer.helium.com/
curve-dao-token,57,CRV,Curve DAO Token,1251138652.0000000000000000,,1425129339.8274551322110052,149369712.6969909617923944,1.1390658721551951,11.4805436566085212,1.1092841969506324,https://etherscan.io/token/0xD533a949740bb3306d119CC777fa900bA034cd52
neo,58,NEO,Neo,70538831.0000000000000000,100000000.0000000000000000,1360584973.4818447835049816,42656980.3411579915462115,19.2884536671984936,14.9844331448150663,18.3274387957065177,https://neotracker.io
bitcoin-sv,59,BSV,Bitcoin SV,19796175.0000000000000000,,1345989613.5884091372343200,17069145.3125401770909866,67.9924083106160224,7.4388403545163236,66.6619789978215244,https://bsvexplorer.io/
aioz-network,60,AIOZ,AIOZ Network,1142844180.2933786000000000,,1318339789.8352577321411327,10564800.4669670725146176,1.1535604000685621,3.7487842050543179,1.1541514957082698,https://etherscan.io/token/0x626e8036deb333b408be468f951bdb42433cbf18
decentraland,61,MANA,Decentraland,1942255184.1130493000000000,,1294950268.7343373049041670,68469223.2056593009186656,0.6667250932455045,13.6591271754970205,0.6454293426284119,https://etherscan.io/token/decentraland
axie-infinity,62,AXS,Axie Infinity,155730796.5223977000000000,,1269113104.2268740463901651,50283456.7188492168682340,8.1494035384603337,11.6969160143782307,7.8819163516150997,https://etherscan.io/token/0xf5d669627376ebd411e34b98f19c868c8aba5ada
polygon,63,MATIC,Polygon,1960849041.9974961000000000,,1267155099.4090195824685949,17760713.6389550618347328,0.6462277678031666,12.9011885415282346,0.6296387066259556,https://etherscan.io/token/0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0
elrond-egld,64,EGLD,MultiversX,24184559.1898415400000000,31415926.0000000000000000,1180568603.7237105648795960,22608630.9218165530856031,48.8149729939917828,12.5543861666220791,46.4705797542616054,https://explorer.elrond.com/
gatetoken,65,GT,GateToken,88716264.8361822200000000,,1124005239.3519734587562879,8444750.4811695010419762,12.6696636905024083,6.4124838888351118,12.3249849430845221,
xinfin-network,66,XDC,XinFin Network,12293293518.5500000000000000,,1111458081.9169690837418200,5294627.0298146366575449,0.0904117419989876,-2.4372831664993313,0.0921987931753007,https://etherscan.io/token/0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2
chiliz,67,CHZ,Chiliz,9206791217.0000000000000000,,1102620079.1412441174953751,92289385.1037861793693420,0.1197616034895303,20.1220356369403863,0.1151875884493266,https://etherscan.io/token/0x3506424f91fd33084466f402d5d97f05f8e3b4af
zcash,68,ZEC,Zcash,16328268.7500000000000000,21000000.0000000000000000,1073490292.2277850396648381,112998369.2557166529816425,65.7442812011398967,11.2547537647334346,62.9496142747422278,https://explorer.zcha.in/
ftx-token,69,FTT,FTX Token,328895103.8132070000000000,,1064282070.2956930263791392,55524576.3291625984965078,3.2359316327802265,5.4497033914571032,3.3025283408016846,https://etherscan.io/token/0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9
conflux-network,70,CFX,Conflux,4724398048.5600000000000000,,1061109288.1029463252691941,74625868.9582531824550103,0.2246020079587437,14.3593721073885921,0.2113810286978593,http://www.confluxscan.io/
superfarm,71,SUPER,SuperVerse,487976093.4169172600000000,1000000000.0000000000000000,1055606428.7048109370728690,20590844.6076994581249364,2.1632339021225808,15.8886037926452617,2.0607879090817941,https://etherscan.io/token/0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55
pancakeswap,72,CAKE,PancakeSwap,288118809.2928471000000000,450000000.0000000000000000,1044827336.7784950257073324,56503422.7581737726824277,3.6263766997472252,10.8796632901902873,3.5150318259157515,https://bscscan.com/token/0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82
pendle,73,PENDLE,Pendle,164658320.4152704500000000,,1025929436.6921770797256525,9717613.2384167781479897,6.2306565140757512,9.1613486349553413,6.1129965531774829,https://etherscan.io/token/0x808507121b80c02388fad14726482e061b8da827
akash-network,74,AKT,Akash Network,248285794.6611410000000000,388539008.0000000000000000,1020388847.6973173663069690,5883758.6808256689984115,4.1097351102584749,11.3953943315079273,3.9944468643010427,https://akash.bigdipper.live/
mina,75,MINA,Mina,1192860413.8400393000000000,,989502713.6650175207514859,34237284.4283490935471778,0.8295209583488687,12.5007282397316656,0.7926704935020795,https://minaexplorer.com/
nexo,76,NEXO,Nexo,646145839.5746847000000000,,973104466.2996611490040991,520986.8312064804670743,1.5060136685863238,3.0698024919144020,1.4887591751738885,https://etherscan.io/token/0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206
compound,77,COMP,Compound,8848472.3726523500000000,,966079935.1088445979672501,63241490.8173741594872018,109.1804205768526245,13.9638442234675176,104.7937302482180981,https://etherscan.io/token/0xc00e94cb662c3520282e6f5717214004a7f26888
ecash,78,XEC,eCash,19796620297584.0000000000000000,21000000000000.0000000000000000,915957863.9555407336331760,9971373.5615758104095656,0.0000462683958265,12.1463074565535344,0.0000445689861813,https://explorer.bitcoinabc.org/
oasis-network,79,ROSE,Oasis,7064132681.0000000000000000,,846325016.3919890722818989,25122396.0791872363280240,0.1198059343744069,12.4977965021334792,0.1147764717673891,https://www.oasisscan.com/
reserve-rights,80,RSR,Reserve Rights,53473336211.0000000000000000,100000000000.0000000000000000,807729227.4228164824909813,61414671.0870529771386477,0.0151052708631383,14.2968140239881186,0.0145286371693383,https://etherscan.io/token/0x8762db106b2c2a0bccb3a80d1ed41273552616e8
