exchangeId,name,rank,percentTotalVolume,volumeUsd,tradingPairs,socket,exchangeUrl,updated
wazirx,WazirX,113,,,0,,https://wazirx.com/,1733989902847
poloniex,Poloniex,76,,,0,,https://poloniex.com/,1692177923613
bkex,Bkex,106,,,0,,https://www.bkex.com/,0
mercatox,Mercatox,77,,,0,,https://mercatox.com/,1733413608230
binance,Binance,1,34.384598635862419550000000000000000000,20213932031.9674529471781839,557,1,https://www.binance.com/,1733989927933
gdax,Coinbase Pro,2,11.531707305202544383000000000000000000,6779231310.7528075541218711,212,1,https://pro.coinbase.com/,1733989927994
crypto,Crypto.com Exchange,3,7.625757276449204579000000000000000000,4483011155.9788234028677168,108,0,https://api.crypto.com/,1733989907157
digifinex,DigiFinex,4,7.354155871612596432000000000000000000,4323342799.9425839758013267,121,0,https://www.digifinex.com/,1733989927728
whitebit,WhiteBIT,5,6.160010382813677271000000000000000000,3621331530.2316710026955498,107,0,https://whitebit.com,1733989926834
gate,Gate,6,5.280733140520855316000000000000000000,3104424219.4560456006565580,1058,0,https://gate.io/,1733989927321
kraken,Kraken,7,3.225998537363825467000000000000000000,1896491968.9795649685068223,295,0,https://kraken.com,1733989924574
currency-com,Currency.com,8,2.965034378202119314000000000000000000,1743077010.3831766118610322,42,0,https://currency.com/,1733989927629
huobi,Huobi,9,2.902255014270232887000000000000000000,1706170434.5941621045815716,198,1,https://www.hbg.com/,1733989920376
bitmax,AscendEX (Bitmax),10,2.734904008840137481000000000000000000,1607788543.1819659472671293,142,0,https://www.bitmax.io/,1733989921749
lbank,LBank,11,2.680531099287416727000000000000000000,1575823932.8132794592743873,110,0,https://www.lbank.info,1733989812187
kucoin,Kucoin,12,2.059919516106382396000000000000000000,1210980344.1610923313557941,516,0,https://www.kucoin.io/,1733989923670
bigone,BigONE,13,1.811907830973229982000000000000000000,1065179853.6709547684717149,58,0,https://big.one/,1733989902687
probit,ProBit,14,1.390131087941121733000000000000000000,817226794.6108603016986191,310,0,https://www.probit.com/en-us/,1733989924896
tidex,Tidex,15,1.014783014226728294000000000000000000,596568105.7966391636699451,26,0,https://tidex.com/,1733989927729
bitstamp,Bitstamp,16,0.801890886019931447000000000000000000,471413612.7840393434404727,90,1,https://www.bitstamp.net/,1733989923843
bitfinex,Bitfinex,17,0.723841381229050135000000000000000000,425530064.6967251041243736,132,1,https://bitfinex.com,1733989869110
uniswap-42161-univ3,UNISWAP UNIV3 (Arbitrum),18,0.614703444112682045000000000000000000,361370326.6017025528072893,4,1,https://uniswap.org/,1733987174421
hitbtc,HitBTC,19,0.608651496870714772000000000000000000,357812522.9610171006297538,229,1,https://hitbtc.com/,1733989928059
yobit,YoBit,20,0.602961900135226940000000000000000000,354467737.0317579812466170,11,0,https://yobit.net,1733989927366
dex-trade,Dex-Trade,21,0.541805196625448338000000000000000000,318515086.8019978172205677,75,0,https://dex-trade.com/,1733989926940
bibox,Bibox,22,0.460827494801630087000000000000000000,270910117.5508994606816735,130,0,https://www.bibox.com,1733989924371
gemini,Gemini,23,0.330230444565713718000000000000000000,194135049.5909404110415575,58,1,https://gemini.com/,1733989924390
btcturk,BTCTurk,24,0.296795725067791479000000000000000000,174479530.1359596973243976,83,0,https://www.btcturk.com/,1733989870446
coincheck,coincheck,25,0.275517974015922030000000000000000000,161970818.9507425933771545,1,0,coincheck,1733989898452
bitkub,Bitkub,26,0.187857070529201316000000000000000000,110436945.7854091510380693,45,0,https://www.bitkub.com/,1733989915242
bitbank,Bitbank,27,0.151839203208313677000000000000000000,89262851.8350586545602793,4,0,https://www.bibank.com,1733989918813
independentreserve,Independent Reserve,28,0.136400580082740240000000000000000000,80186832.6023660743596603,96,0,https://www.independentreserve.com/,1733989918467
exmo,Exmo,29,0.129458045685300211000000000000000000,76105472.8073710728827051,119,0,https://www.exmo.com/,1733989888433
uniswap-8453-univ3,UNISWAP UNIV3 (Base),30,0.128272345271522928000000000000000000,75408426.2072873972175324,2,1,https://uniswap.org/,1733987166535
pancake-42161-univ3,PANCAKE UNIV3 (Arbitrum),31,0.104258475818392995000000000000000000,61291212.5649030289334071,3,1,https://pancakeswap.finance/,1733987175141
bitso,Bitso,32,0.099539501748201315000000000000000000,58517033.8657227899736322,27,1,https://www.bitso.com/,1733989919630
luno,Luno,33,0.074524331116406204000000000000000000,43811177.7853849168145376,24,1,https://www.luno.com/,1733989909033
alterdice,Alterdice,34,0.067403189754493218000000000000000000,39624818.9738672421189088,1,0,https://alterdice.com/,1733989927698
uniswap-1-univ3,UNISWAP UNIV3 (Ethereum),35,0.059632908258385286000000000000000000,35056845.2803263931653823,2,1,https://uniswap.org/,1733987137752
indodax,Indodax,36,0.057926704721869747000000000000000000,34053806.6034736633414073,159,0,https://indodax.com/,1733989925613
pancake-8453-univ3,PANCAKE UNIV3 (Base),37,0.053653188376412239000000000000000000,31541502.4797755990459822,1,1,https://pancakeswap.finance/,1733987166537
binanceus,Binance.US,38,0.047444026553129799000000000000000000,27891275.9233890311712435,45,0,https://www.binance.us/,1733989897921
max-exchange,Max,39,0.044531985234476977000000000000000000,26179352.3405982376534978,22,0,https://max.maicoin.com/,1733989927997
itbit,Itbit,40,0.039094917051330065000000000000000000,22983022.2664505551000000,5,0,https://www.itbit.com/,1733989910603
sushi-42161-univ3,SUSHI UNIV3 (Arbitrum),41,0.038079576186079674000000000000000000,22386126.2125863611580159,2,1,https://sushi.com/,1733987143736
kickex,KickEX,42,0.034064813424546200000000000000000000,20025937.5000309229366638,34,0,https://kickex.com,1733989926285
uniswap-10-univ3,UNISWAP UNIV3 (Optimism),43,0.033623982686292624000000000000000000,19766783.0258133318095933,2,1,https://uniswap.org/,1733987153891
pancake-1-univ3,PANCAKE UNIV3 (Ethereum),44,0.031630673387657448000000000000000000,18594961.3300592392437552,1,1,https://pancakeswap.finance/,1733987162479
sushi-8453-univ3,SUSHI UNIV3 (Base),45,0.026291920777621019000000000000000000,15456428.7696643116217202,1,1,https://sushi.com/,1733987164757
uniswap-137-univ3,UNISWAP UNIV3 (Polygon),46,0.020669464120565558000000000000000000,12151112.9821516601930167,3,1,https://uniswap.org/,1733987143963
uniswap-1-univ2,UNISWAP UNIV2 (Ethereum),47,0.018383745805825746000000000000000000,10807390.6037789018691754,4,1,https://uniswap.org/,1733987162485
btcmarket,BTCMarket,48,0.017742066000092787000000000000000000,10430161.4810331220047740,6,0,https://www.btcmarkets.net/,1733989927696
paribu,Paribu,49,0.0054332270084951909629000000000000000000,3194071.9339798980066682,9,0,https://www.paribu.com/,1733989909595
coinmate,Coinmate,50,0.0042641198897335628540000000000000000000,2506780.1587579268065792,3,1,https://coinmate.io/,1733989908774
uniswap-8453-univ2,UNISWAP UNIV2 (Base),51,0.0034994938821131781557000000000000000000,2057273.7296849785512885,1,1,https://uniswap.org/,1733987148425
btcbox,BTCBOX,52,0.0021310131657435758917000000000000000000,1252774.7014804734021933,1,0,https://www.btcbox.co.jp,1733989916621
gopax,GOPAX,53,0.0011815624478619215821000000000000000000,694613.9830085273155350,31,0,https://www.gopax.co.kr/,1733989927588
sushi-10-univ3,SUSHI UNIV3 (Optimism),54,0.0004897683424698846994000000000000000000,287923.7908500686705191,2,1,https://sushi.com/,1733987145447
sushi-1-univ2,SUSHI UNIV2 (Ethereum),55,0.0002662216990046105170000000000000000000,156505.7479979254292534,2,1,https://sushi.com/,1733987149944
cex,Cex,56,0.0002156141794727729022000000000000000000,126754.7257173836044133,43,0,https://www.cex.io/,1733989908869
quickswap-137-univ2,QUICKSWAP UNIV2 (Polygon),57,0.0001390845221228810026000000000000000000,81764.6617505754899956,3,1,https://quickswap.exchange/,1733987164763
raydium-900,RAYDIUM (Solana),58,0.0001378808160224891324000000000000000000,81057.0300123818538066,1,1,https://curve.fi/,1733989889944
sushi-137-univ2,SUSHI UNIV2 (Polygon),59,0.0000763357830991785470000000000000000000,44876.0896561532000874,2,1,https://sushi.com/,1733987084649
pancake-1-univ2,PANCAKE UNIV2 (Ethereum),60,0.0000543992315970703369000000000000000000,31980.0845064264573888,1,1,https://pancakeswap.finance/,1733986225470
uniswap-42161-univ2,UNISWAP UNIV2 (Arbitrum),61,0.0000525288889281564539000000000000000000,30880.5521260635252491,2,1,https://uniswap.org/,1733987147228
sushi-42161-univ2,SUSHI UNIV2 (Arbitrum),62,0.0000473794398962455374000000000000000000,27853.3068807296586444,3,1,https://sushi.com/,1733987171047
btctradeua,BTC Trade UA,63,0.0000186835150033087313000000000000000000,10983.6181714573725732,6,0,https://btc-trade.com.ua/,1733989892648
sushi-137-univ3,SUSHI UNIV3 (Polygon),64,0.0000106281582144500083000000000000000000,6248.0551262802485837,1,1,https://sushi.com/,1733986647853
shibaswap-1-univ2,SHIBASWAP UNIV2 (Ethereum),65,0.0000047434264376851187000000000000000000,2788.5536959561949318,1,1,https://shibaswap.com/,1733976277423
sushi-8453-univ2,SUSHI UNIV2 (Base),66,0.0000011514852610232913000000000000000000,676.9322814738539031,1,1,https://sushi.com/,1733986890126
pancake-8453-univ2,PANCAKE UNIV2 (Base),67,0.00000014431650955525318681000000000000000000,84.8404294647803832,1,1,https://pancakeswap.finance/,1733986987109
camelot-42161-univ2,CAMELOT UNIV2 (Arbitrum),68,0.00000009559481335518415391000000000000000000,56.1980402980452223,2,1,https://camelot.exchange/,1733981639033
uniswap-10-univ2,UNISWAP UNIV2 (Optimism),69,0.00000009229749085783412962000000000000000000,54.2596185774730915,1,1,https://uniswap.org/,1733984238555
uniswap-137-univ2,UNISWAP UNIV2 (Polygon),70,0.00000006683565955198795664000000000000000000,39.2911807348108468,1,1,https://uniswap.org/,1733981866531
pancake-42161-univ2,PANCAKE UNIV2 (Arbitrum),71,0.00000000615858941538114031000000000000000000,3.6204961754437578,1,1,https://pancakeswap.finance/,1733976808885
curve-137,CURVE (Polygon),95,,,0,,https://curve.fi/,0
curve-10,CURVE (Optimism),96,,,0,,https://curve.fi/,0
therocktrading,The Rock Trading,97,,,0,,https://www.therocktrading.com,1676660097265
thorchain,THORChain,98,,,0,,https://thorchain.org/,1668435396236
curve-1,CURVE (Ethereum),99,,,0,,https://curve.fi/,1729009345822
uniswap,Uniswap (V2),100,,,0,,https://www.uniswap.io/,1719351138262
cointiger,CoinTiger,101,,,0,,https://www.cointiger.com/,1707114784242
coinex,CoinEx,102,,,0,,https://www.coinex.com/,1724771788838
aerodrome-8453-univ3,AERODROME UNIV3 (Base),103,,,0,,https://aerodrome.io/,0
coinbene,Coinbene,104,,,0,,https://www.coinbene.com,0
blockchain-com,Blockchain.com,105,,,0,,https://blockchain.com/,0
bittrex,Bittrex,107,,,0,,https://bittrex.com/,0
bitrue,Bitrue,108,,,0,,https://www.bitrue.com/,1724869987486
bitpanda-pro,Bitpanda Pro,109,,,0,,https://www.bitpanda.com/en/pro,1704192020599
bithumbglobal,Bithumb Global,110,,,0,,https://www.bithumb.pro/,1692326335935
uniswap-v3,Uniswap (V3),111,,,0,,https://uniswap.org/,1719351243732
velodrome-10-univ3,VELODROME UNIV3 (Optimism),112,,,0,,https://velodrome.io/,0
bitflyer,Bitflyer,114,,,0,,https://bitflyer.com/,1724870761533
bitbay,BitBay,115,,,0,,https://bitbay.net,0
zaif,Zaif,116,,,0,,https://zaif.jp/,1666250109990
mxc-com,MXC.COM,75,,,0,,https://www.mxc.com/,0
zb,ZB,117,,,0,,https://www.zb.com/,1662264169320
okcoin,OkCoin,74,,,0,,https://www.okcoin.com,1681374633809
okex,Okex,73,,,0,,https://www.okex.com/,0
osmosis,Osmosis,72,,,0,,https://app.osmosis.zone/,0
wazirx,WazirX,113,,,0,,https://wazirx.com/,1733989902847
poloniex,Poloniex,76,,,0,,https://poloniex.com/,1692177923613
bkex,Bkex,106,,,0,,https://www.bkex.com/,0
mercatox,Mercatox,77,,,0,,https://mercatox.com/,1733413608230
binance,Binance,1,34.362037204053271805000000000000000000,20187003276.1376248717599058,557,1,https://www.binance.com/,1733990040306
gdax,Coinbase Pro,2,11.539378519382416619000000000000000000,6779151963.3151213095972566,212,1,https://pro.coinbase.com/,1733990061999
crypto,Crypto.com Exchange,3,7.627431260269450994000000000000000000,4480961909.3658214055064820,108,0,https://api.crypto.com/,1733990062663
digifinex,DigiFinex,4,7.351840667726696336000000000000000000,4319057998.9109122588126094,121,0,https://www.digifinex.com/,1733990062566
whitebit,WhiteBIT,5,6.164501438665410553000000000000000000,3621520167.7103922999669119,107,0,https://whitebit.com,1733990054800
gate,Gate,6,5.280607236178230996000000000000000000,3102250164.7298063748461109,1059,0,https://gate.io/,1733990062670
kraken,Kraken,7,3.228185393590952630000000000000000000,1896493759.3604951941676671,295,0,https://kraken.com,1733990061850
currency-com,Currency.com,8,2.967041194525398535000000000000000000,1743076813.4799163788049992,42,0,https://currency.com/,1733990062630
huobi,Huobi,9,2.904209034039772872000000000000000000,1706164187.4316414128791498,198,1,https://www.hbg.com/,1733990035385
bitmax,AscendEX (Bitmax),10,2.739107278029475801000000000000000000,1609170238.2753673217052936,142,0,https://www.bitmax.io/,1733990062728
lbank,LBank,11,2.682220496098373486000000000000000000,1575750402.1232596287111412,110,0,https://www.lbank.info,1733990058012
kucoin,Kucoin,12,2.062047320162034739000000000000000000,1211411179.1588313150492433,516,0,https://www.kucoin.io/,1733990030967
bigone,BigONE,13,1.809578690129572178000000000000000000,1063090954.9729929534238027,58,0,https://big.one/,1733990047765
probit,ProBit,14,1.389260585479911419000000000000000000,816162552.4107085826100343,310,0,https://www.probit.com/en-us/,1733990061882
tidex,Tidex,15,1.015948790972626378000000000000000000,596849408.2572401982174813,26,0,https://tidex.com/,1733990062628
bitstamp,Bitstamp,16,0.798836311360517708000000000000000000,469300208.7964175019495589,90,1,https://www.bitstamp.net/,1733990060391
bitfinex,Bitfinex,17,0.724300972585177947000000000000000000,425512201.7259773708085088,132,1,https://bitfinex.com,1733990007514
uniswap-42161-univ3,UNISWAP UNIV3 (Arbitrum),18,0.615176910445644119000000000000000000,361404017.8358683394301930,4,1,https://uniswap.org/,1733987174421
hitbtc,HitBTC,19,0.608247478320975637000000000000000000,357333116.3298902397724663,229,1,https://hitbtc.com/,1733990008677
yobit,YoBit,20,0.602641058233452079000000000000000000,354039457.6913712244678747,11,0,https://yobit.net,1733990062604
dex-trade,Dex-Trade,21,0.542088732498657943000000000000000000,318466188.5418385624598403,75,0,https://dex-trade.com/,1733990050509
bibox,Bibox,22,0.461062756156412442000000000000000000,270865062.9112482048540756,130,0,https://www.bibox.com,1733990051678
gemini,Gemini,23,0.330294517386121694000000000000000000,194041362.1278959549292626,58,1,https://gemini.com/,1733990053098
btcturk,BTCTurk,24,0.296671536327532965000000000000000000,174288539.4197248449382791,83,0,https://www.btcturk.com/,1733990008459
coincheck,coincheck,25,0.275708481062516479000000000000000000,161973167.5807459748263338,1,0,coincheck,1733990056929
bitkub,Bitkub,26,0.187971786664982154000000000000000000,110429630.5452994547204489,45,0,https://www.bitkub.com/,1733990058150
bitbank,Bitbank,27,0.152074005526549065000000000000000000,89340408.7059685821486707,4,0,https://www.bibank.com,1733990047283
independentreserve,Independent Reserve,28,0.136634869581437559000000000000000000,80270227.9697712469321708,96,0,https://www.independentreserve.com/,1733990061009
exmo,Exmo,29,0.129505302645005581000000000000000000,76081751.3015072998090924,119,0,https://www.exmo.com/,1733990016444
uniswap-8453-univ3,UNISWAP UNIV3 (Base),30,0.128374120966281699000000000000000000,75417204.8976167802229245,2,1,https://uniswap.org/,1733987166535
pancake-42161-univ3,PANCAKE UNIV3 (Arbitrum),31,0.104337508774465792000000000000000000,61296180.4024159848359518,3,1,https://pancakeswap.finance/,1733987175141
bitso,Bitso,32,0.099559756647376730000000000000000000,58489347.4643868174654276,27,1,https://www.bitso.com/,1733990049326
luno,Luno,33,0.074547642914044807000000000000000000,43795235.5035762060905505,24,1,https://www.luno.com/,1733990062727
alterdice,Alterdice,34,0.067438299033407270000000000000000000,39618639.4723988093753387,1,0,https://alterdice.com/,1733990061922
uniswap-1-univ3,UNISWAP UNIV3 (Ethereum),35,0.059676297381819185000000000000000000,35058620.1743721103882851,2,1,https://uniswap.org/,1733987137752
indodax,Indodax,36,0.057790185528140017000000000000000000,33950567.5305989365684581,160,0,https://indodax.com/,1733990062711
pancake-8453-univ3,PANCAKE UNIV3 (Base),37,0.053695759200773023000000000000000000,31545174.7073028852244528,1,1,https://pancakeswap.finance/,1733987166537
binanceus,Binance.US,38,0.047703199033161806000000000000000000,28024666.5657847248596396,45,0,https://www.binance.us/,1733990034538
max-exchange,Max,39,0.044495218162759759000000000000000000,26140042.5559790994589502,22,0,https://max.maicoin.com/,1733990056299
itbit,Itbit,40,0.039123368532351514000000000000000000,22984189.3263231350000000,5,0,https://www.itbit.com/,1733990052381
sushi-42161-univ3,SUSHI UNIV3 (Arbitrum),41,0.038109769042462837000000000000000000,22388720.0850331991294253,2,1,https://sushi.com/,1733987143736
kickex,KickEX,42,0.034116004052485211000000000000000000,20042463.7656525757277237,34,0,https://kickex.com,1733990057188
uniswap-10-univ3,UNISWAP UNIV3 (Optimism),43,0.033633417067771097000000000000000000,19758953.6529199102017625,2,1,https://uniswap.org/,1733987153891
pancake-1-univ3,PANCAKE UNIV3 (Ethereum),44,0.031653862137506717000000000000000000,18596005.0877566175489520,1,1,https://pancakeswap.finance/,1733987162479
sushi-8453-univ3,SUSHI UNIV3 (Base),45,0.026312781956153026000000000000000000,15458228.2883536287686231,1,1,https://sushi.com/,1733987164757
uniswap-137-univ3,UNISWAP UNIV3 (Polygon),46,0.020674560778825682000000000000000000,12145887.1514646374254562,3,1,https://uniswap.org/,1733987143963
